waveform	Ch0	
t0	3/17/2021  12:55:17.422861	
delta t	5.000000E-6	

time[0]	Ch0
3/17/2021  12:55:17.425661	2.066662E+0
3/17/2021  12:55:17.425666	2.021716E+0
3/17/2021  12:55:17.425671	1.974815E+0
3/17/2021  12:55:17.425676	1.926612E+0
3/17/2021  12:55:17.425681	1.875478E+0
3/17/2021  12:55:17.425686	1.822390E+0
3/17/2021  12:55:17.425691	1.767347E+0
3/17/2021  12:55:17.425696	1.711979E+0
3/17/2021  12:55:17.425701	1.654331E+0
3/17/2021  12:55:17.425706	1.594077E+0
3/17/2021  12:55:17.425711	1.533824E+0
3/17/2021  12:55:17.425716	1.471942E+0
3/17/2021  12:55:17.425721	1.406477E+0
3/17/2021  12:55:17.425726	1.341338E+0
3/17/2021  12:55:17.425731	1.274245E+0
3/17/2021  12:55:17.425736	1.206826E+0
3/17/2021  12:55:17.425741	1.137778E+0
3/17/2021  12:55:17.425746	1.066777E+0
3/17/2021  12:55:17.425751	9.964263E-1
3/17/2021  12:55:17.425756	9.234705E-1
3/17/2021  12:55:17.425761	8.498633E-1
3/17/2021  12:55:17.425766	7.765819E-1
3/17/2021  12:55:17.425771	7.006948E-1
3/17/2021  12:55:17.425776	6.261106E-1
3/17/2021  12:55:17.425781	5.498979E-1
3/17/2021  12:55:17.425786	4.710796E-1
3/17/2021  12:55:17.425791	3.945411E-1
3/17/2021  12:55:17.425796	3.150714E-1
3/17/2021  12:55:17.425801	2.378816E-1
3/17/2021  12:55:17.425806	1.616689E-1
3/17/2021  12:55:17.425811	8.285060E-2
3/17/2021  12:55:17.425816	4.032300E-3
3/17/2021  12:55:17.425821	-7.446030E-2
3/17/2021  12:55:17.425826	-1.523015E-1
3/17/2021  12:55:17.425831	-2.314455E-1
3/17/2021  12:55:17.425836	-3.096124E-1
3/17/2021  12:55:17.425841	-3.874536E-1
3/17/2021  12:55:17.425846	-4.639920E-1
3/17/2021  12:55:17.425851	-5.415076E-1
3/17/2021  12:55:17.425856	-6.167432E-1
3/17/2021  12:55:17.425861	-6.932816E-1
3/17/2021  12:55:17.425866	-7.688430E-1
3/17/2021  12:55:17.425871	-8.431015E-1
3/17/2021  12:55:17.425876	-9.163830E-1
3/17/2021  12:55:17.425881	-9.886874E-1
3/17/2021  12:55:17.425886	-1.061317E+0
3/17/2021  12:55:17.425891	-1.131668E+0
3/17/2021  12:55:17.425896	-1.201041E+0
3/17/2021  12:55:17.425901	-1.268785E+0
3/17/2021  12:55:17.425906	-1.335879E+0
3/17/2021  12:55:17.425911	-1.401995E+0
3/17/2021  12:55:17.425916	-1.466157E+0
3/17/2021  12:55:17.425921	-1.528690E+0
3/17/2021  12:55:17.425926	-1.590247E+0
3/17/2021  12:55:17.425931	-1.650826E+0
3/17/2021  12:55:17.425936	-1.707497E+0
3/17/2021  12:55:17.425941	-1.765471E+0
3/17/2021  12:55:17.425946	-1.819536E+0
3/17/2021  12:55:17.425951	-1.872951E+0
3/17/2021  12:55:17.425956	-1.923759E+0
3/17/2021  12:55:17.425961	-1.972939E+0
3/17/2021  12:55:17.425966	-2.020491E+0
3/17/2021  12:55:17.425971	-2.066088E+0
3/17/2021  12:55:17.425976	-2.109405E+0
3/17/2021  12:55:17.425981	-2.149466E+0
3/17/2021  12:55:17.425986	-2.189526E+0
3/17/2021  12:55:17.425991	-2.225679E+0
3/17/2021  12:55:17.425996	-2.260854E+0
3/17/2021  12:55:17.426001	-2.293098E+0
3/17/2021  12:55:17.426006	-2.323713E+0
3/17/2021  12:55:17.426011	-2.350746E+0
3/17/2021  12:55:17.426016	-2.377453E+0
3/17/2021  12:55:17.426021	-2.399600E+0
3/17/2021  12:55:17.426026	-2.419467E+0
3/17/2021  12:55:17.426031	-2.438683E+0
3/17/2021  12:55:17.426036	-2.455294E+0
3/17/2021  12:55:17.426041	-2.469625E+0
3/17/2021  12:55:17.426046	-2.480047E+0
3/17/2021  12:55:17.426051	-2.487863E+0
3/17/2021  12:55:17.426056	-2.494377E+0
3/17/2021  12:55:17.426061	-2.499589E+0
3/17/2021  12:55:17.426066	-2.499914E+0
3/17/2021  12:55:17.426071	-2.499263E+0
3/17/2021  12:55:17.426076	-2.494703E+0
3/17/2021  12:55:17.426081	-2.489818E+0
3/17/2021  12:55:17.426086	-2.481350E+0
3/17/2021  12:55:17.426091	-2.469950E+0
3/17/2021  12:55:17.426096	-2.456922E+0
3/17/2021  12:55:17.426101	-2.441289E+0
3/17/2021  12:55:17.426106	-2.423050E+0
3/17/2021  12:55:17.426111	-2.401554E+0
3/17/2021  12:55:17.426116	-2.379407E+0
3/17/2021  12:55:17.426121	-2.354003E+0
3/17/2021  12:55:17.426126	-2.326970E+0
3/17/2021  12:55:17.426131	-2.296029E+0
3/17/2021  12:55:17.426136	-2.264436E+0
3/17/2021  12:55:17.426141	-2.230238E+0
3/17/2021  12:55:17.426146	-2.194412E+0
3/17/2021  12:55:17.426151	-2.154677E+0
3/17/2021  12:55:17.426156	-2.113965E+0
3/17/2021  12:55:17.426161	-2.070322E+0
3/17/2021  12:55:17.426166	-2.024399E+0
3/17/2021  12:55:17.426171	-1.979127E+0
3/17/2021  12:55:17.426176	-1.929296E+0
3/17/2021  12:55:17.426181	-1.877510E+0
3/17/2021  12:55:17.426186	-1.825399E+0
3/17/2021  12:55:17.426191	-1.771659E+0
3/17/2021  12:55:17.426196	-1.714663E+0
3/17/2021  12:55:17.426201	-1.657992E+0
3/17/2021  12:55:17.426206	-1.597738E+0
3/17/2021  12:55:17.426211	-1.535530E+0
3/17/2021  12:55:17.426216	-1.472997E+0
3/17/2021  12:55:17.426221	-1.409160E+0
3/17/2021  12:55:17.426226	-1.343370E+0
3/17/2021  12:55:17.426231	-1.276602E+0
3/17/2021  12:55:17.426236	-1.207880E+0
3/17/2021  12:55:17.426241	-1.139810E+0
3/17/2021  12:55:17.426246	-1.068808E+0
3/17/2021  12:55:17.426251	-9.965041E-1
3/17/2021  12:55:17.426256	-9.245254E-1
3/17/2021  12:55:17.426261	-8.515696E-1
3/17/2021  12:55:17.426266	-7.769854E-1
3/17/2021  12:55:17.426271	-7.020754E-1
3/17/2021  12:55:17.426276	-6.255370E-1
3/17/2021  12:55:17.426281	-5.496499E-1
3/17/2021  12:55:17.426286	-4.724601E-1
3/17/2021  12:55:17.426291	-3.962474E-1
3/17/2021  12:55:17.426296	-3.187319E-1
3/17/2021  12:55:17.426301	-2.395879E-1
3/17/2021  12:55:17.426306	-1.617467E-1
3/17/2021  12:55:17.426311	-8.325408E-2
3/17/2021  12:55:17.426316	-5.087172E-3
3/17/2021  12:55:17.426321	7.405682E-2
3/17/2021  12:55:17.426326	1.515723E-1
3/17/2021  12:55:17.426331	2.294135E-1
3/17/2021  12:55:17.426336	3.085575E-1
3/17/2021  12:55:17.426341	3.857474E-1
3/17/2021  12:55:17.426346	4.622858E-1
3/17/2021  12:55:17.426351	5.398013E-1
3/17/2021  12:55:17.426356	6.163397E-1
3/17/2021  12:55:17.426361	6.919011E-1
3/17/2021  12:55:17.426366	7.668110E-1
3/17/2021  12:55:17.426371	8.407439E-1
3/17/2021  12:55:17.426376	9.150024E-1
3/17/2021  12:55:17.426381	9.860040E-1
3/17/2021  12:55:17.426386	1.057983E+0
3/17/2021  12:55:17.426391	1.127682E+0
3/17/2021  12:55:17.426396	1.198032E+0
3/17/2021  12:55:17.426401	1.265451E+0
3/17/2021  12:55:17.426406	1.332544E+0
3/17/2021  12:55:17.426411	1.398009E+0
3/17/2021  12:55:17.426416	1.461519E+0
3/17/2021  12:55:17.426421	1.524704E+0
3/17/2021  12:55:17.426426	1.586261E+0
3/17/2021  12:55:17.426431	1.646189E+0
3/17/2021  12:55:17.426436	1.704488E+0
3/17/2021  12:55:17.426441	1.760508E+0
3/17/2021  12:55:17.426446	1.815550E+0
3/17/2021  12:55:17.426451	1.867336E+0
3/17/2021  12:55:17.426456	1.918796E+0
3/17/2021  12:55:17.426461	1.967976E+0
3/17/2021  12:55:17.426466	2.015202E+0
3/17/2021  12:55:17.426471	2.060148E+0
3/17/2021  12:55:17.426476	2.103791E+0
3/17/2021  12:55:17.426481	2.145480E+0
3/17/2021  12:55:17.426486	2.183586E+0
3/17/2021  12:55:17.426491	2.220390E+0
3/17/2021  12:55:17.426496	2.255239E+0
3/17/2021  12:55:17.426501	2.288134E+0
3/17/2021  12:55:17.426506	2.317773E+0
3/17/2021  12:55:17.426511	2.346434E+0
3/17/2021  12:55:17.426516	2.371512E+0
3/17/2021  12:55:17.426521	2.394311E+0
3/17/2021  12:55:17.426526	2.415156E+0
3/17/2021  12:55:17.426531	2.433720E+0
3/17/2021  12:55:17.426536	2.449354E+0
3/17/2021  12:55:17.426541	2.462707E+0
3/17/2021  12:55:17.426546	2.473781E+0
3/17/2021  12:55:17.426551	2.482900E+0
3/17/2021  12:55:17.426556	2.489414E+0
3/17/2021  12:55:17.426561	2.492997E+0
3/17/2021  12:55:17.426566	2.495602E+0
3/17/2021  12:55:17.426571	2.494300E+0
3/17/2021  12:55:17.426576	2.490391E+0
3/17/2021  12:55:17.426581	2.483552E+0
3/17/2021  12:55:17.426586	2.476712E+0
3/17/2021  12:55:17.426591	2.465964E+0
3/17/2021  12:55:17.426596	2.451308E+0
3/17/2021  12:55:17.426601	2.436326E+0
3/17/2021  12:55:17.426606	2.418087E+0
3/17/2021  12:55:17.426611	2.397894E+0
3/17/2021  12:55:17.426616	2.375421E+0
3/17/2021  12:55:17.426621	2.350342E+0
3/17/2021  12:55:17.426626	2.322332E+0
3/17/2021  12:55:17.426631	2.292368E+0
3/17/2021  12:55:17.426636	2.259799E+0
3/17/2021  12:55:17.426641	2.226578E+0
3/17/2021  12:55:17.426646	2.189123E+0
3/17/2021  12:55:17.426651	2.149714E+0
3/17/2021  12:55:17.426656	2.109653E+0
3/17/2021  12:55:17.426661	2.066336E+0
3/17/2021  12:55:17.426666	2.022693E+0
3/17/2021  12:55:17.426671	1.974815E+0
3/17/2021  12:55:17.426676	1.925310E+0
3/17/2021  12:55:17.426681	1.875804E+0
3/17/2021  12:55:17.426686	1.822716E+0
3/17/2021  12:55:17.426691	1.767347E+0
3/17/2021  12:55:17.426696	1.711328E+0
3/17/2021  12:55:17.426701	1.654331E+0
3/17/2021  12:55:17.426706	1.594729E+0
3/17/2021  12:55:17.426711	1.533172E+0
3/17/2021  12:55:17.426716	1.470313E+0
3/17/2021  12:55:17.426721	1.407128E+0
3/17/2021  12:55:17.426726	1.341338E+0
3/17/2021  12:55:17.426731	1.274245E+0
3/17/2021  12:55:17.426736	1.206500E+0
3/17/2021  12:55:17.426741	1.137452E+0
3/17/2021  12:55:17.426746	1.067102E+0
3/17/2021  12:55:17.426751	9.957749E-1
3/17/2021  12:55:17.426756	9.234705E-1
3/17/2021  12:55:17.426761	8.501890E-1
3/17/2021  12:55:17.426766	7.759305E-1
3/17/2021  12:55:17.426771	7.010205E-1
3/17/2021  12:55:17.426776	6.254592E-1
3/17/2021  12:55:17.426781	5.492465E-1
3/17/2021  12:55:17.426786	4.720566E-1
3/17/2021  12:55:17.426791	3.955182E-1
3/17/2021  12:55:17.426796	3.150714E-1
3/17/2021  12:55:17.426801	2.385330E-1
3/17/2021  12:55:17.426806	1.606918E-1
3/17/2021  12:55:17.426811	8.285060E-2
3/17/2021  12:55:17.426816	3.380909E-3
3/17/2021  12:55:17.426821	-7.446030E-2
3/17/2021  12:55:17.426826	-1.523015E-1
3/17/2021  12:55:17.426831	-2.317712E-1
3/17/2021  12:55:17.426836	-3.096124E-1
3/17/2021  12:55:17.426841	-3.874536E-1
3/17/2021  12:55:17.426846	-4.649691E-1
3/17/2021  12:55:17.426851	-5.415076E-1
3/17/2021  12:55:17.426856	-6.183717E-1
3/17/2021  12:55:17.426861	-6.932816E-1
3/17/2021  12:55:17.426866	-7.685173E-1
3/17/2021  12:55:17.426871	-8.431015E-1
3/17/2021  12:55:17.426876	-9.160573E-1
3/17/2021  12:55:17.426881	-9.893388E-1
3/17/2021  12:55:17.426886	-1.060666E+0
3/17/2021  12:55:17.426891	-1.131016E+0
3/17/2021  12:55:17.426896	-1.201041E+0
3/17/2021  12:55:17.426901	-1.269763E+0
3/17/2021  12:55:17.426906	-1.336530E+0
3/17/2021  12:55:17.426911	-1.401018E+0
3/17/2021  12:55:17.426916	-1.466483E+0
3/17/2021  12:55:17.426921	-1.528690E+0
3/17/2021  12:55:17.426926	-1.591550E+0
3/17/2021  12:55:17.426931	-1.650826E+0
3/17/2021  12:55:17.426936	-1.708149E+0
3/17/2021  12:55:17.426941	-1.765145E+0
3/17/2021  12:55:17.426946	-1.819862E+0
3/17/2021  12:55:17.426951	-1.871973E+0
3/17/2021  12:55:17.426956	-1.924410E+0
3/17/2021  12:55:17.426961	-1.972288E+0
3/17/2021  12:55:17.426966	-2.020491E+0
3/17/2021  12:55:17.426971	-2.065111E+0
3/17/2021  12:55:17.426976	-2.110057E+0
3/17/2021  12:55:17.426981	-2.149140E+0
3/17/2021  12:55:17.426986	-2.188875E+0
3/17/2021  12:55:17.426991	-2.225353E+0
3/17/2021  12:55:17.426996	-2.259877E+0
3/17/2021  12:55:17.427001	-2.292772E+0
3/17/2021  12:55:17.427006	-2.323387E+0
3/17/2021  12:55:17.427011	-2.351397E+0
3/17/2021  12:55:17.427016	-2.376476E+0
3/17/2021  12:55:17.427021	-2.399600E+0
3/17/2021  12:55:17.427026	-2.420770E+0
3/17/2021  12:55:17.427031	-2.439009E+0
3/17/2021  12:55:17.427036	-2.455294E+0
3/17/2021  12:55:17.427041	-2.468973E+0
3/17/2021  12:55:17.427046	-2.480372E+0
3/17/2021  12:55:17.427051	-2.488515E+0
3/17/2021  12:55:17.427056	-2.495680E+0
3/17/2021  12:55:17.427061	-2.499263E+0
3/17/2021  12:55:17.427066	-2.501217E+0
3/17/2021  12:55:17.427071	-2.498611E+0
3/17/2021  12:55:17.427076	-2.496332E+0
3/17/2021  12:55:17.427081	-2.489818E+0
3/17/2021  12:55:17.427086	-2.482001E+0
3/17/2021  12:55:17.427091	-2.469950E+0
3/17/2021  12:55:17.427096	-2.457574E+0
3/17/2021  12:55:17.427101	-2.440963E+0
3/17/2021  12:55:17.427106	-2.423050E+0
3/17/2021  12:55:17.427111	-2.401554E+0
3/17/2021  12:55:17.427116	-2.378756E+0
3/17/2021  12:55:17.427121	-2.354003E+0
3/17/2021  12:55:17.427126	-2.326970E+0
3/17/2021  12:55:17.427131	-2.296029E+0
3/17/2021  12:55:17.427136	-2.264111E+0
3/17/2021  12:55:17.427141	-2.228610E+0
3/17/2021  12:55:17.427146	-2.192783E+0
3/17/2021  12:55:17.427151	-2.154026E+0
3/17/2021  12:55:17.427156	-2.113965E+0
3/17/2021  12:55:17.427161	-2.070973E+0
3/17/2021  12:55:17.427166	-2.024725E+0
3/17/2021  12:55:17.427171	-1.977824E+0
3/17/2021  12:55:17.427176	-1.929296E+0
3/17/2021  12:55:17.427181	-1.877510E+0
3/17/2021  12:55:17.427186	-1.825073E+0
3/17/2021  12:55:17.427191	-1.771659E+0
3/17/2021  12:55:17.427196	-1.714988E+0
3/17/2021  12:55:17.427201	-1.657014E+0
3/17/2021  12:55:17.427206	-1.597412E+0
3/17/2021  12:55:17.427211	-1.535856E+0
3/17/2021  12:55:17.427216	-1.473974E+0
3/17/2021  12:55:17.427221	-1.408183E+0
3/17/2021  12:55:17.427226	-1.343695E+0
3/17/2021  12:55:17.427231	-1.276276E+0
3/17/2021  12:55:17.427236	-1.208858E+0
3/17/2021  12:55:17.427241	-1.138507E+0
3/17/2021  12:55:17.427246	-1.068157E+0
3/17/2021  12:55:17.427251	-9.961784E-1
3/17/2021  12:55:17.427256	-9.245254E-1
3/17/2021  12:55:17.427261	-8.512439E-1
3/17/2021  12:55:17.427266	-7.776367E-1
3/17/2021  12:55:17.427271	-7.024011E-1
3/17/2021  12:55:17.427276	-6.255370E-1
3/17/2021  12:55:17.427281	-5.499756E-1
3/17/2021  12:55:17.427286	-4.731115E-1
3/17/2021  12:55:17.427291	-3.959217E-1
3/17/2021  12:55:17.427296	-3.177548E-1
3/17/2021  12:55:17.427301	-2.399136E-1
3/17/2021  12:55:17.427306	-1.614210E-1
3/17/2021  12:55:17.427311	-8.260269E-2
3/17/2021  12:55:17.427316	-4.761477E-3
3/17/2021  12:55:17.427321	7.405682E-2
3/17/2021  12:55:17.427326	1.515723E-1
3/17/2021  12:55:17.427331	2.300649E-1
3/17/2021  12:55:17.427336	3.082318E-1
3/17/2021  12:55:17.427341	3.860730E-1
3/17/2021  12:55:17.427346	4.626115E-1
3/17/2021  12:55:17.427351	5.401270E-1
3/17/2021  12:55:17.427356	6.166654E-1
3/17/2021  12:55:17.427361	6.912497E-1
3/17/2021  12:55:17.427366	7.664853E-1
3/17/2021  12:55:17.427371	8.407439E-1
3/17/2021  12:55:17.427376	9.140254E-1
3/17/2021  12:55:17.427381	9.873068E-1
3/17/2021  12:55:17.427386	1.057006E+0
3/17/2021  12:55:17.427391	1.128659E+0
3/17/2021  12:55:17.427396	1.198683E+0
3/17/2021  12:55:17.427401	1.265776E+0
3/17/2021  12:55:17.427406	1.332870E+0
3/17/2021  12:55:17.427411	1.399312E+0
3/17/2021  12:55:17.427416	1.462496E+0
3/17/2021  12:55:17.427421	1.525356E+0
3/17/2021  12:55:17.427426	1.586261E+0
3/17/2021  12:55:17.427431	1.646514E+0
3/17/2021  12:55:17.427436	1.704814E+0
3/17/2021  12:55:17.427441	1.760182E+0
3/17/2021  12:55:17.427446	1.814899E+0
3/17/2021  12:55:17.427451	1.867662E+0
3/17/2021  12:55:17.427456	1.918796E+0
3/17/2021  12:55:17.427461	1.967976E+0
3/17/2021  12:55:17.427466	2.015202E+0
3/17/2021  12:55:17.427471	2.061125E+0
3/17/2021  12:55:17.427476	2.103791E+0
3/17/2021  12:55:17.427481	2.145805E+0
3/17/2021  12:55:17.427486	2.184563E+0
3/17/2021  12:55:17.427491	2.221041E+0
3/17/2021  12:55:17.427496	2.255239E+0
3/17/2021  12:55:17.427501	2.287809E+0
3/17/2021  12:55:17.427506	2.317773E+0
3/17/2021  12:55:17.427511	2.346108E+0
3/17/2021  12:55:17.427516	2.371187E+0
3/17/2021  12:55:17.427521	2.394963E+0
3/17/2021  12:55:17.427526	2.414830E+0
3/17/2021  12:55:17.427531	2.433395E+0
3/17/2021  12:55:17.427536	2.449354E+0
3/17/2021  12:55:17.427541	2.464336E+0
3/17/2021  12:55:17.427546	2.474432E+0
3/17/2021  12:55:17.427551	2.484203E+0
3/17/2021  12:55:17.427556	2.490391E+0
3/17/2021  12:55:17.427561	2.493648E+0
3/17/2021  12:55:17.427566	2.495277E+0
3/17/2021  12:55:17.427571	2.494300E+0
3/17/2021  12:55:17.427576	2.489740E+0
3/17/2021  12:55:17.427581	2.485506E+0
3/17/2021  12:55:17.427586	2.475735E+0
3/17/2021  12:55:17.427591	2.464661E+0
3/17/2021  12:55:17.427596	2.452285E+0
3/17/2021  12:55:17.427601	2.436326E+0
3/17/2021  12:55:17.427606	2.418087E+0
3/17/2021  12:55:17.427611	2.397242E+0
3/17/2021  12:55:17.427616	2.375095E+0
3/17/2021  12:55:17.427621	2.349691E+0
3/17/2021  12:55:17.427626	2.322658E+0
3/17/2021  12:55:17.427631	2.292368E+0
3/17/2021  12:55:17.427636	2.259473E+0
3/17/2021  12:55:17.427641	2.225927E+0
3/17/2021  12:55:17.427646	2.188797E+0
3/17/2021  12:55:17.427651	2.150040E+0
3/17/2021  12:55:17.427656	2.110630E+0
3/17/2021  12:55:17.427661	2.066010E+0
3/17/2021  12:55:17.427666	2.022041E+0
3/17/2021  12:55:17.427671	1.974490E+0
3/17/2021  12:55:17.427676	1.926287E+0
3/17/2021  12:55:17.427681	1.874827E+0
3/17/2021  12:55:17.427686	1.823693E+0
3/17/2021  12:55:17.427691	1.767999E+0
3/17/2021  12:55:17.427696	1.712305E+0
3/17/2021  12:55:17.427701	1.653680E+0
3/17/2021  12:55:17.427706	1.594729E+0
3/17/2021  12:55:17.427711	1.533824E+0
3/17/2021  12:55:17.427716	1.471290E+0
3/17/2021  12:55:17.427721	1.406803E+0
3/17/2021  12:55:17.427726	1.341338E+0
3/17/2021  12:55:17.427731	1.274245E+0
3/17/2021  12:55:17.427736	1.206500E+0
3/17/2021  12:55:17.427741	1.137778E+0
3/17/2021  12:55:17.427746	1.067428E+0
3/17/2021  12:55:17.427751	9.951235E-1
3/17/2021  12:55:17.427756	9.241219E-1
3/17/2021  12:55:17.427761	8.501890E-1
3/17/2021  12:55:17.427766	7.762562E-1
3/17/2021  12:55:17.427771	7.010205E-1
3/17/2021  12:55:17.427776	6.257849E-1
3/17/2021  12:55:17.427781	5.492465E-1
3/17/2021  12:55:17.427786	4.720566E-1
3/17/2021  12:55:17.427791	3.945411E-1
3/17/2021  12:55:17.427796	3.153971E-1
3/17/2021  12:55:17.427801	2.385330E-1
3/17/2021  12:55:17.427806	1.600404E-1
3/17/2021  12:55:17.427811	8.219920E-2
3/17/2021  12:55:17.427816	4.032300E-3
3/17/2021  12:55:17.427821	-7.283182E-2
3/17/2021  12:55:17.427826	-1.526272E-1
3/17/2021  12:55:17.427831	-2.314455E-1
3/17/2021  12:55:17.427836	-3.089610E-1
3/17/2021  12:55:17.427841	-3.874536E-1
3/17/2021  12:55:17.427846	-4.649691E-1
3/17/2021  12:55:17.427851	-5.418333E-1
3/17/2021  12:55:17.427856	-6.180460E-1
3/17/2021  12:55:17.427861	-6.932816E-1
